1, 0, 0
0, 0, 0
11, 25, 6
12, 26, 8
12, 26, 8
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
0, 0, 0
None, None, None
None, None, None
None, None, None
2, 35, 0
2, 35, 0
None, None, None
9, 29, 23
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
None, None, None
2, 9, 72
None, None, None
None, None, None
None, None, None
6, 37, 6
4, 34, 3
4, 34, 3
4, 34, 3
4, 34, 3
4, 34, 3
4, 34, 3
4, 34, 3
4, 34, 3
4, 34, 3
4, 34, 3
4, 34, 3
4, 34, 3
4, 34, 3
4, 34, 3
4, 34, 3
4, 34, 3
4, 34, 3
4, 34, 3
4, 34, 3
4, 34, 3
4, 34, 3
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
29, 9, 4
29, 10, 5
29, 10, 5
None, None, None
0, 0, 0
0, 0, 0
None, None, None
None, None, None
None, None, None
0, 0, 0
None, None, None
None, None, None
0, 0, 0
0, 0, 0
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
31, 106, 16
30, 106, 0
0, 0, 0
31, 107, 4
None, None, None
0, 0, 0
None, None, None
0, 0, 0
None, None, None
0, 0, 0
None, None, None
None, None, None
0, 0, 0
None, None, None
30, 101, 0
30, 101, 0
None, None, None
None, None, None
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
8, 11, 5
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
9, 12, 4
15, 63, 32
15, 63, 32
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
4, 14, 0
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
0, 0, 0
None, None, None
None, None, None
None, None, None
None, None, None
None, None, None
5, 16, 61
5, 16, 61
9, 46, 8
9, 46, 8
9, 46, 8
9, 46, 8
9, 46, 8
9, 46, 8
9, 46, 8
9, 46, 8
9, 46, 8
9, 46, 8
9, 46, 8
9, 46, 8
9, 46, 8
9, 46, 8
9, 46, 8
9, 46, 8
9, 46, 8
9, 46, 8
9, 46, 8
9, 46, 8
90, 11, 5
91, 11, 3
91, 11, 3
91, 11, 3
91, 11, 3
91, 11, 3
91, 11, 3
91, 11, 3
91, 11, 3
91, 11, 3
91, 11, 3
91, 11, 3
91, 11, 3
91, 11, 3
91, 11, 3
91, 11, 3
91, 11, 3
91, 11, 3
91, 11, 3
91, 11, 3
91, 11, 3
91, 11, 3
14, 30, 34
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
10, 27, 33
